record_id,scraped_at,country,platform,platform_type,source_url,thread_id,post_id,parent_post_id,author_id,author_username,post_date,post_date_normalized,content_original,Initial_Translation,car_brand,car_model,car_segment,Initial_parameter,Initial_sentiment,has_media,media_urls,like_count,reply_count,share_count,view_count,is_thread_opener,star_rating,star_rating_max,star_rating_available,scraper_version,raw_html_hash,enriched_content,has_context,is_semantic_duplicate,duplicate_of_id,similarity_score,content_quality_flag,wow_signal_hits,category,parameter,sentiment,confidence,is_wow_factor,review_flag,focus_model,content_english,translation_status,translation_source,is_substantial,engagement_raw,engagement_score,sentiment_weight,wow_factor_score,wow_score_tier
09e673a9-2f0d-4592-bb85-cae1d94d4c81,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268961389914863/?comment_id=4269088436568825&__cft__[0]=AZZjuA05CSj-GtRMnJc-ZW66ngLbvcHG_11SlrL_NHohbUyiW-7ZZSyq-7P5doia76u3B1t3iuLRHDL1RYDH_bDkjBatZu3E0gvy03ggqPjhJPfHDZSrYuBFcewlZL1zFFalFvoif9gLBKRANNJeME2IruFa6gLn4yNSiXiBEMZ8u4GU_bU4zsmCelJqXOv_ShUrjkTWxrX96Y6HMEIRnEPA&__tn__=R-R,4.26896E+15,4268961389914863_C5,4268960000000000.0,https://www.facebook.com/groups/838897959587907/user/100041164279044/,Ayu Tehnik,50 menit,19/06/2026,,,Toyota,Toyota Avanza,B-MPV,Value Perception,Neutral,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,,False,True,483ede16-c9c3-4af4-ac63-eb5fe2911772,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
4a33106c-83fb-45d2-aa80-eb101f7b63fe,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268961389914863/?comment_id=4269072779903724&__cft__[0]=AZZjuA05CSj-GtRMnJc-ZW66ngLbvcHG_11SlrL_NHohbUyiW-7ZZSyq-7P5doia76u3B1t3iuLRHDL1RYDH_bDkjBatZu3E0gvy03ggqPjhJPfHDZSrYuBFcewlZL1zFFalFvoif9gLBKRANNJeME2IruFa6gLn4yNSiXiBEMZ8u4GU_bU4zsmCelJqXOv_ShUrjkTWxrX96Y6HMEIRnEPA&__tn__=R-R,4.26896E+15,4268961389914863_C4,4268960000000000.0,https://www.facebook.com/groups/838897959587907/user/100014048520167/,Pa'wahyu Wong Taman,51 menit,19/06/2026,Nggenku iso,,Toyota,Toyota Avanza,B-MPV,Value Perception,Neutral,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,Nggenku iso,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
0adbf4ae-dc80-45b8-887f-72ce017aa881,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268961389914863/?comment_id=4269088436568825&__cft__[0]=AZZjuA05CSj-GtRMnJc-ZW66ngLbvcHG_11SlrL_NHohbUyiW-7ZZSyq-7P5doia76u3B1t3iuLRHDL1RYDH_bDkjBatZu3E0gvy03ggqPjhJPfHDZSrYuBFcewlZL1zFFalFvoif9gLBKRANNJeME2IruFa6gLn4yNSiXiBEMZ8u4GU_bU4zsmCelJqXOv_ShUrjkTWxrX96Y6HMEIRnEPA&__tn__=R-R,4.26896E+15,4268961389914863_C4,4268960000000000.0,https://www.facebook.com/groups/838897959587907/user/100014048520167/,Pa'wahyu Wong Taman,51 menit,19/06/2026,Nggenku iso,,Toyota,Toyota Avanza,B-MPV,Value Perception,Neutral,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,Nggenku iso,False,True,4a33106c-83fb-45d2-aa80-eb101f7b63fe,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
d5c0ce3f-79f4-4c72-84e1-2bd0e2cd28b8,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268961389914863/?comment_id=4269072779903724&__cft__[0]=AZZjuA05CSj-GtRMnJc-ZW66ngLbvcHG_11SlrL_NHohbUyiW-7ZZSyq-7P5doia76u3B1t3iuLRHDL1RYDH_bDkjBatZu3E0gvy03ggqPjhJPfHDZSrYuBFcewlZL1zFFalFvoif9gLBKRANNJeME2IruFa6gLn4yNSiXiBEMZ8u4GU_bU4zsmCelJqXOv_ShUrjkTWxrX96Y6HMEIRnEPA&__tn__=R-R,4.26896E+15,4268961389914863_C3,4268960000000000.0,https://www.facebook.com/groups/838897959587907/user/100041164279044/,Ayu Tehnik,53 menit,19/06/2026,Maaf kalau mau di bantu Monggo kebetulan saya tukang bikin barcode,,Toyota,Toyota Avanza,B-MPV,Safety,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,Maaf kalau mau di bantu Monggo kebetulan saya tukang bikin barcode,False,True,1a3eb99a-3be2-4bb6-a43f-b5d67ed97b49,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
8d828281-f6f1-48c2-be49-79c15017744b,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268961389914863/?comment_id=4269088436568825&__cft__[0]=AZZjuA05CSj-GtRMnJc-ZW66ngLbvcHG_11SlrL_NHohbUyiW-7ZZSyq-7P5doia76u3B1t3iuLRHDL1RYDH_bDkjBatZu3E0gvy03ggqPjhJPfHDZSrYuBFcewlZL1zFFalFvoif9gLBKRANNJeME2IruFa6gLn4yNSiXiBEMZ8u4GU_bU4zsmCelJqXOv_ShUrjkTWxrX96Y6HMEIRnEPA&__tn__=R-R,4.26896E+15,4268961389914863_C3,4268960000000000.0,https://www.facebook.com/groups/838897959587907/user/100041164279044/,Ayu Tehnik,53 menit,19/06/2026,Maaf kalau mau di bantu Monggo kebetulan saya tukang bikin barcode,,Toyota,Toyota Avanza,B-MPV,Styling / Design,Neutral,False,,1,0.0,0,0,False,,,False,fb_scraper_v1,,Maaf kalau mau di bantu Monggo kebetulan saya tukang bikin barcode,False,True,1a3eb99a-3be2-4bb6-a43f-b5d67ed97b49,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
0abd9f79-754b-49c4-a492-d1d1c41e0ede,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268961389914863/?comment_id=4269072779903724&__cft__[0]=AZZjuA05CSj-GtRMnJc-ZW66ngLbvcHG_11SlrL_NHohbUyiW-7ZZSyq-7P5doia76u3B1t3iuLRHDL1RYDH_bDkjBatZu3E0gvy03ggqPjhJPfHDZSrYuBFcewlZL1zFFalFvoif9gLBKRANNJeME2IruFa6gLn4yNSiXiBEMZ8u4GU_bU4zsmCelJqXOv_ShUrjkTWxrX96Y6HMEIRnEPA&__tn__=R-R,4.26896E+15,4268961389914863_C2,4268960000000000.0,https://www.facebook.com/groups/838897959587907/user/100003048557574/,Komarudin,56 menit,19/06/2026,"Cek no tangka d stnk sama bpkb,, kasus sama, daftar pake stnk, tau2 ad perbedaan satu huruf bpkb dan stnk,,",,Toyota,Toyota Avanza,B-MPV,Powertrain / Performance,Neutral,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,"Cek no tangka d stnk sama bpkb,, kasus sama, daftar pake stnk, tau2 ad perbedaan satu huruf bpkb dan stnk,,",False,False,,,KEEP,,Other,Documentation Accuracy,Negative,0.9,False,OK,Toyota Avanza,,skipped_not_substantial,,False,,,,,
cd711c37-9eea-4e0b-8a85-9e114e9013aa,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268961389914863/?comment_id=4269088436568825&__cft__[0]=AZZjuA05CSj-GtRMnJc-ZW66ngLbvcHG_11SlrL_NHohbUyiW-7ZZSyq-7P5doia76u3B1t3iuLRHDL1RYDH_bDkjBatZu3E0gvy03ggqPjhJPfHDZSrYuBFcewlZL1zFFalFvoif9gLBKRANNJeME2IruFa6gLn4yNSiXiBEMZ8u4GU_bU4zsmCelJqXOv_ShUrjkTWxrX96Y6HMEIRnEPA&__tn__=R-R,4.26896E+15,4268961389914863_C2,4268960000000000.0,https://www.facebook.com/groups/838897959587907/user/100003048557574/,Komarudin,56 menit,19/06/2026,"Cek no tangka d stnk sama bpkb,, kasus sama, daftar pake stnk, tau2 ad perbedaan satu huruf bpkb dan stnk,,",,Toyota,Toyota Avanza,B-MPV,Value Perception,Neutral,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,"Cek no tangka d stnk sama bpkb,, kasus sama, daftar pake stnk, tau2 ad perbedaan satu huruf bpkb dan stnk,,",False,True,0abd9f79-754b-49c4-a492-d1d1c41e0ede,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
5abb66b8-adc0-47b1-a08a-5105894f585b,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268961389914863/?comment_id=4269072779903724&__cft__[0]=AZZjuA05CSj-GtRMnJc-ZW66ngLbvcHG_11SlrL_NHohbUyiW-7ZZSyq-7P5doia76u3B1t3iuLRHDL1RYDH_bDkjBatZu3E0gvy03ggqPjhJPfHDZSrYuBFcewlZL1zFFalFvoif9gLBKRANNJeME2IruFa6gLn4yNSiXiBEMZ8u4GU_bU4zsmCelJqXOv_ShUrjkTWxrX96Y6HMEIRnEPA&__tn__=R-R,4.26896E+15,4268961389914863_C11,4268960000000000.0,https://www.facebook.com/groups/838897959587907/user/100057524171312/,Susila Susila Susila,9 menit,19/06/2026,Harus balik nama dulu baru bisa,,Toyota,Toyota Avanza,B-MPV,Safety,Neutral,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,Harus balik nama dulu baru bisa,False,False,,,KEEP,,Other,Ownership Experience,Neutral,0.9,False,OK,Toyota Avanza,,skipped_not_substantial,,False,,,,,
a13b9638-8a79-416d-8e1b-2ef854172975,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4268961389914863/?comment_id=4269088436568825&__cft__[0]=AZZjuA05CSj-GtRMnJc-ZW66ngLbvcHG_11SlrL_NHohbUyiW-7ZZSyq-7P5doia76u3B1t3iuLRHDL1RYDH_bDkjBatZu3E0gvy03ggqPjhJPfHDZSrYuBFcewlZL1zFFalFvoif9gLBKRANNJeME2IruFa6gLn4yNSiXiBEMZ8u4GU_bU4zsmCelJqXOv_ShUrjkTWxrX96Y6HMEIRnEPA&__tn__=R-R,4.26896E+15,4268961389914863_C11,4268960000000000.0,https://www.facebook.com/groups/838897959587907/user/100057524171312/,Susila Susila Susila,9 menit,19/06/2026,Harus balik nama dulu baru bisa,,Toyota,Toyota Avanza,B-MPV,Safety,Neutral,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,Harus balik nama dulu baru bisa,False,True,5abb66b8-adc0-47b1-a08a-5105894f585b,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
148f1109-f4cb-44d8-a008-ce094463136a,46192.62802,Indonesia,Facebook,group_post,https://www.facebook.com/groups/838897959587907/posts/4269093559901646/?comment_id=4269109576566711&__cft__[0]=AZYnYCbBqJnl3IskU8hsxC0F8BhZ_AMBv2EmJBXwQ0ZGrETtRX2T9Ezj7fr5UJgZiovn8STxoePpVCRdUVdaMd6frs_GYuWd1dtEA9RKbQVoMOmssnA-azHvygD2O5_7LeHGYGfi15rM3R65bKmFzD6SVJrh-K73RgqYRD4QLCndZaDRX4Ui2jK7p1eeHTQDHSxdTQeLa4B4043PPQQ_KJaf&__tn__=R-R,4.26909E+15,4.26909E+15,,,,,,"Saya pakai, sejauh ini tidak ada keluhan",,Toyota,Toyota Avanza,B-MPV,New Tech,Neutral,False,,0,0.0,0,0,True,,,False,fb_scraper_v1,,"Saya pakai, sejauh ini tidak ada keluhan",False,False,,,KEEP,,Other,Ownership Experience,Positive,0.8,False,OK,Toyota Avanza,,skipped_not_substantial,,False,,,,,
47397664-87fc-4320-a6fe-32657e4256f0,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4269093559901646/?comment_id=4269109576566711&__cft__[0]=AZYnYCbBqJnl3IskU8hsxC0F8BhZ_AMBv2EmJBXwQ0ZGrETtRX2T9Ezj7fr5UJgZiovn8STxoePpVCRdUVdaMd6frs_GYuWd1dtEA9RKbQVoMOmssnA-azHvygD2O5_7LeHGYGfi15rM3R65bKmFzD6SVJrh-K73RgqYRD4QLCndZaDRX4Ui2jK7p1eeHTQDHSxdTQeLa4B4043PPQQ_KJaf&__tn__=R-R,4.26909E+15,4269093559901646_C2,4269090000000000.0,https://www.facebook.com/groups/838897959587907/user/100065597083228/,Adnan Puspa Wijaya,19 menit,19/06/2026,"Saya pakai, sejauh ini tidak ada keluhan",,Toyota,Toyota Avanza,B-MPV,Safety,Neutral,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,"Saya pakai, sejauh ini tidak ada keluhan",False,True,148f1109-f4cb-44d8-a008-ce094463136a,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
b3187aff-a9e6-4c22-86aa-74d8f18922c6,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4269093559901646/?comment_id=4269109576566711&__cft__[0]=AZYnYCbBqJnl3IskU8hsxC0F8BhZ_AMBv2EmJBXwQ0ZGrETtRX2T9Ezj7fr5UJgZiovn8STxoePpVCRdUVdaMd6frs_GYuWd1dtEA9RKbQVoMOmssnA-azHvygD2O5_7LeHGYGfi15rM3R65bKmFzD6SVJrh-K73RgqYRD4QLCndZaDRX4Ui2jK7p1eeHTQDHSxdTQeLa4B4043PPQQ_KJaf&__tn__=R-R,4.26909E+15,4269093559901646_C1,4269090000000000.0,https://www.facebook.com/groups/838897959587907/user/1347302523965927/,TaupeCrocodile4392,21 menit,19/06/2026,"Merek bendix tp awas barang kW om ,ini yg ORI",,Toyota,Toyota Avanza,B-MPV,Value Perception,Neutral,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,"Merek bendix tp awas barang kW om ,ini yg ORI",False,False,,,KEEP,top(80.0%),Other,Genuine Parts,Negative,0.8,False,OK,Toyota Avanza,,skipped_not_substantial,,False,,,,,
480345ed-a243-4ab3-bd1d-ec88e8c50ba7,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4269093559901646/?comment_id=4269109576566711&__cft__[0]=AZYnYCbBqJnl3IskU8hsxC0F8BhZ_AMBv2EmJBXwQ0ZGrETtRX2T9Ezj7fr5UJgZiovn8STxoePpVCRdUVdaMd6frs_GYuWd1dtEA9RKbQVoMOmssnA-azHvygD2O5_7LeHGYGfi15rM3R65bKmFzD6SVJrh-K73RgqYRD4QLCndZaDRX4Ui2jK7p1eeHTQDHSxdTQeLa4B4043PPQQ_KJaf&__tn__=R-R,4.26909E+15,4269093559901646_C3,4269090000000000.0,https://www.facebook.com/groups/838897959587907/user/100002075974931/,Jakaria Wikarta,7 menit,19/06/2026,Saya pakai om alhamdulillah aman malah udah beli lagi buat cadangan,,Toyota,Toyota Avanza,B-MPV,Safety,Positive,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,Saya pakai om alhamdulillah aman malah udah beli lagi buat cadangan,False,False,,,KEEP,,Other; Brand Perception,Ownership Experience; Brand Trust,Positive,0.875,False,OK,Toyota Avanza,I use om alhamdulillah it's safe and I've bought it again for a recommendation,ok,auto,True,0.0,0.0,0.875,43.75,MEDIUM
4c36a616-a7a3-4334-9456-c2e3fec3cf00,46192.62802,Indonesia,Facebook,group_post,https://www.facebook.com/groups/838897959587907/posts/4269128326564836/?comment_id=4269129826564686&__cft__[0]=AZZef6tdUjiJW_3_MlX-0zJfjPR_-uJK2p3aZ7h4KfWcdpAuSaCV7BVHpFTU0QJviDOBbIlEnVoA7kgzV3MO8Ydk8AUFATxSfH5yxLsyZMnUs1kCztSDrr_XRXDyP9LF_hhYontYCIY6-aujcdt7FkztSEpOTeZWnk2uuJEXJJ30W2XtcIPYuLr0bzhdrZjOoQhokYcf8FGucZJRgz_ctrGT&__tn__=R-R,4.26913E+15,4.26913E+15,,,,,,Siram pake air panas,,Toyota,Toyota Avanza,B-MPV,Safety,Neutral,False,,0,0.0,0,0,True,,,False,fb_scraper_v1,,Siram pake air panas,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
1bec07cb-7528-4510-9746-8c217ec8a0f3,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4269128326564836/?comment_id=4269129826564686&__cft__[0]=AZZef6tdUjiJW_3_MlX-0zJfjPR_-uJK2p3aZ7h4KfWcdpAuSaCV7BVHpFTU0QJviDOBbIlEnVoA7kgzV3MO8Ydk8AUFATxSfH5yxLsyZMnUs1kCztSDrr_XRXDyP9LF_hhYontYCIY6-aujcdt7FkztSEpOTeZWnk2uuJEXJJ30W2XtcIPYuLr0bzhdrZjOoQhokYcf8FGucZJRgz_ctrGT&__tn__=R-R,4.26913E+15,4269128326564836_C2,4269130000000000.0,https://www.facebook.com/groups/838897959587907/user/100000253440211/,Husain Al Husain,1 menit,19/06/2026,Siram pake air panas,,Toyota,Toyota Avanza,B-MPV,New Tech,Neutral,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,Siram pake air panas,False,True,4c36a616-a7a3-4334-9456-c2e3fec3cf00,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
6d2edf7a-f5a5-4029-a458-6a491fa2b480,46192.62802,Indonesia,Facebook,group_comment,https://www.facebook.com/groups/838897959587907/posts/4269128326564836/?comment_id=4269129826564686&__cft__[0]=AZZef6tdUjiJW_3_MlX-0zJfjPR_-uJK2p3aZ7h4KfWcdpAuSaCV7BVHpFTU0QJviDOBbIlEnVoA7kgzV3MO8Ydk8AUFATxSfH5yxLsyZMnUs1kCztSDrr_XRXDyP9LF_hhYontYCIY6-aujcdt7FkztSEpOTeZWnk2uuJEXJJ30W2XtcIPYuLr0bzhdrZjOoQhokYcf8FGucZJRgz_ctrGT&__tn__=R-R,4.26913E+15,4269128326564836_C1,4269130000000000.0,https://www.facebook.com/yusup.setrania.9,,5 jam,19/06/2026,Kang upami budiman pangandaran bandung anu jb5 eta jadwal ti pangandaran na jam sabaraha?,,Toyota,Toyota Avanza,B-MPV,New Tech,Neutral,False,,0,0.0,0,0,False,,,False,fb_scraper_v1,,Kang upami budiman pangandaran bandung anu jb5 eta jadwal ti pangandaran na jam sabaraha?,False,False,,,KEEP,,Other,General Impression,Neutral,0.9,False,OK,Toyota Avanza,,skipped_not_substantial,,False,,,,,
57cdb6f1-3929-4ec0-a0e0-80889d26fe7a,04/06/2026 22:57,Indonesia,YouTube,video_comment,https://www.youtube.com/watch?v=b5sDEM7GgNs,Ugw-CgBd0AlWf4W631R4AaABAg,Ugw-CgBd0AlWf4W631R4AaABAg,,,@Bydpromo,11 bulan yang lalu,,Keren???????????,,BYD,BYD Atto 3,C-SUV,Powertrain / Performance,Positive,False,,0,,0,0,False,,,False,demo_v1,,Keren???????????,False,False,,,KEEP,keren(100.0%),Styling / Design,Exterior Design,Positive,0.8,False,OK,BYD Atto 3,Keren???????????,ok,auto,True,0.0,0.0,0.8,40.0,MEDIUM
081eb53c-30da-4800-8764-e804fb238641,04/06/2026 22:57,Indonesia,YouTube,video_comment,https://www.youtube.com/watch?v=b5sDEM7GgNs,Ugw012GyWxVQ1nc90T94AaABAg,Ugw012GyWxVQ1nc90T94AaABAg,,,@ahmadpwk8001,2 tahun yang lalu,,Masya allah tabarakallah mantap2,,BYD,BYD Atto 3,C-SUV,Styling / Design,Positive,False,,1,,0,0,False,,,False,demo_v1,,Masya allah tabarakallah mantap2,False,False,,,KEEP,mantap(92.3%),Other,General Impression,Positive,0.9,True,OK,BYD Atto 3,,skipped_not_substantial,,False,,,,,
7c980aaa-2faa-4334-ade7-78e4b4eec40d,04/06/2026 22:57,Indonesia,YouTube,video_comment,https://www.youtube.com/watch?v=b5sDEM7GgNs,Ugw1dg01sBJokXX1YSx4AaABAg,Ugw1dg01sBJokXX1YSx4AaABAg,,,@lutherpanjaitan5158,2 tahun yang lalu,,"Nonton full, keren review nya ??????",,BYD,BYD Atto 3,C-SUV,New Tech,Positive,False,,0,,0,0,False,,,False,demo_v1,,"Nonton full, keren review nya ??????",False,False,,,KEEP,keren(100.0%),Other,General Impression,Positive,0.7,False,OK,BYD Atto 3,,skipped_not_substantial,,False,,,,,
18bf7008-145a-41d1-8c6f-ecbda8b95782,04/06/2026 22:57,Indonesia,YouTube,video_comment,https://www.youtube.com/watch?v=b5sDEM7GgNs,Ugw6nLHktnwuG_dSqvF4AaABAg,Ugw6nLHktnwuG_dSqvF4AaABAg,,,@AngkaraDwipa,2 tahun yang lalu,,Semoga viewers disini yg nonton tp belum punya mobil (saya juga) segera diberikan rezki berlimpah sehingga bisa kebeli. Aamiin.,,BYD,BYD Atto 3,C-SUV,Safety,Neutral,False,,166,35.0,0,0,False,,,False,demo_v1,,Semoga viewers disini yg nonton tp belum punya mobil (saya juga) segera diberikan rezki berlimpah sehingga bisa kebeli. Aamiin.,False,False,,,KEEP,top(80.0%),Other,General Impression,Positive,0.7,False,OK,BYD Atto 3,,skipped_not_substantial,,False,,,,,
d8109bfb-fd3b-42ae-b8df-aa2f4d05c752,04/06/2026 22:57,Indonesia,YouTube,video_comment,https://www.youtube.com/watch?v=b5sDEM7GgNs,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0Mfkgb_5Oi,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0Mfkgb_5Oi,,,@ayunayrix84,2 tahun yang lalu,,Amin,,BYD,BYD Atto 3,C-SUV,Safety,Neutral,False,,1,,0,0,False,,,False,demo_v1,,Amin,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
c6eb9ab6-105e-4f68-aeca-8fcb50453141,04/06/2026 22:57,Indonesia,YouTube,video_comment,https://www.youtube.com/watch?v=b5sDEM7GgNs,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0Mfq-aU-yF,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0Mfq-aU-yF,,,@kangwill3898,2 tahun yang lalu,,Amin,,BYD,BYD Atto 3,C-SUV,Safety,Neutral,False,,1,,0,0,False,,,False,demo_v1,,Amin,False,True,d8109bfb-fd3b-42ae-b8df-aa2f4d05c752,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
4bbbe694-be5e-4570-9c71-b0b77a497531,04/06/2026 22:57,Indonesia,YouTube,video_comment,https://www.youtube.com/watch?v=b5sDEM7GgNs,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0MkyuQbhhv,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0MkyuQbhhv,,,@rahadiyantowasonoputro,2 tahun yang lalu,,Aamiin,,BYD,BYD Atto 3,C-SUV,Powertrain / Performance,Neutral,False,,1,,0,0,False,,,False,demo_v1,,Aamiin,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
cf98022c-7cfa-4b53-a7e0-b60e18bbe1a3,04/06/2026 22:57,Indonesia,YouTube,video_comment,https://www.youtube.com/watch?v=b5sDEM7GgNs,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0MmOFJyE-5,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0MmOFJyE-5,,,@renbangbprd7236,2 tahun yang lalu,,"Setuju banget sama om Fitra harga sekarang mah kemahalan, dilihat dengan sudah banyaknya kompetitor.
https://youtu.be/b5sDEM7GgNs?t=2310",,BYD,BYD Atto 3,C-SUV,Value Perception,Negative,False,,1,,0,0,False,,,False,demo_v1,,"Setuju banget sama om Fitra harga sekarang mah kemahalan, dilihat dengan sudah banyaknya kompetitor.
https://youtu.be/b5sDEM7GgNs?t=2310",False,False,,,KEEP,,Value Perception; Value Perception,Price; Competitor Comparison,Negative,0.85,False,OK,BYD Atto 3,"Totally agree with Uncle Fitra. Current prices are expensive, considering the large number of competitors.
https://youtu.be/b5sDEM7GgNs?t=2310",ok,auto,True,0.4054651081081644,3.09,0.0,1.54,LOW
ce890b51-8c5c-4129-8b00-f94b2ee84313,04/06/2026 22:57,Indonesia,YouTube,video_comment,https://www.youtube.com/watch?v=b5sDEM7GgNs,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0Mq9WaIl8V,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0Mq9WaIl8V,,,@farhanrizki6845,2 tahun yang lalu,,aamiinnnnn,,BYD,BYD Atto 3,C-SUV,Non-substantial,Neutral,False,,0,,0,0,False,,,False,demo_v1,,aamiinnnnn,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
f0f9b666-f101-496d-a297-6ac80c7fe578,04/06/2026 22:57,Indonesia,YouTube,video_comment,https://www.youtube.com/watch?v=b5sDEM7GgNs,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0MyFnXEA8n,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0MyFnXEA8n,,,@masjun748,2 tahun yang lalu,,Amin ??????,,BYD,BYD Atto 3,C-SUV,Non-substantial,Neutral,False,,0,,0,0,False,,,False,demo_v1,,Amin ??????,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
4fc644d8-ef5e-4dbf-b3f5-cc9862fea4fb,04/06/2026 22:57,Indonesia,YouTube,video_comment,https://www.youtube.com/watch?v=b5sDEM7GgNs,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0N-eIKUfmR,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0N-eIKUfmR,,,@SinnoD-Jawis,2 tahun yang lalu,,??AMIIIN??????,,BYD,BYD Atto 3,C-SUV,Non-substantial,Neutral,False,,0,,0,0,False,,,False,demo_v1,,??AMIIIN??????,False,False,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
ed3a580f-14e8-4e4e-8f4e-49b40461a7cb,04/06/2026 22:57,Indonesia,YouTube,video_comment,https://www.youtube.com/watch?v=b5sDEM7GgNs,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0N2waUh22Y,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0N2waUh22Y,,,@alanmyfocus,2 tahun yang lalu,,Aamiin,,BYD,BYD Atto 3,C-SUV,Non-substantial,Neutral,False,,0,,0,0,False,,,False,demo_v1,,Aamiin,False,True,4bbbe694-be5e-4570-9c71-b0b77a497531,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
d800d77c-fa05-4e2e-9e55-50cc3ffab511,04/06/2026 22:57,Indonesia,YouTube,video_comment,https://www.youtube.com/watch?v=b5sDEM7GgNs,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0NDSpod-pK,Ugw6nLHktnwuG_dSqvF4AaABAg.A0MaraU5lD2A0NDSpod-pK,,,@aabdulwaris7816,2 tahun yang lalu,,Amin,,BYD,BYD Atto 3,C-SUV,Non-substantial,Neutral,False,,0,,0,0,False,,,False,demo_v1,,Amin,False,True,d8109bfb-fd3b-42ae-b8df-aa2f4d05c752,1.0,LOW_SIGNAL,,,,,,,,,,,,,,,,,
